17/01/2000;1465,15;6669,46;7258,9;1408,313;4884,5;376,214;5842,78;3164,93;1681,97;15574,56;1523,519;41546,06;11285,6;3121,5;983,27;7507;8479,27;661,51;415,927;477,09;703,483;1245,69;4688,629;3074,18;4266,55;14826,94;2367,16;9315,43;1877,81;339,993;1521,599;257,75;1193,62;9858,1;3117,7;85,53;3995,33;928,44;979,96;557,6;1051,62;1928,85;1735,94;2401,802;19437,23;11722,98;18053;8998,27;4064,27;6870,49;507,56;953,42;3704,73;219,73;7447,12;5523,2;2097,23;197,91;20108,3;567,74;18458,25;5072,9;123,85;1269,34;182,13;522,7;5610,54;3271,91;1724,47;339,3;12470,27;494,32;854,6;243,81;141,773;211,8;3610,67;1201,59;2775,48;519,13;104,58;1755,841;1897,72;79,45;5,74;1629,3;551,49;302,24;2308,55;1379,65;1014,62;2480,19;215,62;1541,06;110,1;140,06;2568,34;1329,89;1038,7
18/01/2000;1455,14;6504,57;7072,12;1391,599;4761;368,301;5672,95;3097,87;1665,84;15789,2;1516,34;41109,28;11066,3;3128;981,53;7384,1;8589,65;647,72;406,317;484,16;685,716;1215,4;4572,711;2972,1;4220,75;14497,43;2343,04;9250,19;1870,25;336,118;1490,492;253,25;1164,86;9781,45;3124,3;85,426;3886,07;909,85;952,59;547,53;1041,08;1908,29;1705,645;2374,63;19196,57;11560,73;17903;8948,62;4130,81;6808,64;513,45;949,62;3757,77;212,88;7303,32;5394,11;2074,84;194,58;20318;577,9;19577,27;5095,91;123,82;1267,1;181,94;521,6;5595,67;3229,21;1660,09;332,39;12568,36;502,28;833,1;241,48;142,9915;209,41;3527,54;1187,53;2723,91;512,68;104,53;1713,149;1897,59;79,43;5,71;1626;554,14;299,29;2308,55;1388,85;1000,43;2479,6;213,12;1541,39;107,91;137,81;2554,14;1322,14;1017,5
19/01/2000;1455,9;6445,45;7091,04;1386,177;4768,367;366,579;5649,46;3069,72;1631,28;15275,34;1531,216;41436,26;11120,7;3080,5;938,78;7336,8;8635,07;642,59;405,548;486,33;655,995;1213,77;4572,289;2977,53;4228,08;14294,27;2286,65;9151,44;1858,96;334,486;1484,905;252,77;1168,75;9803,04;3077,6;85,563;3869,21;903,62;951,26;554,68;1043,07;1892,05;1688,953;2322,244;18897,75;11489,37;17470;8924,83;4151,29;6823,97;520,02;933,38;3790,88;200,66;7171,12;5221,11;2048,53;183,63;19632,3;581,52;18414;4973,83;118,68;1293,37;181,9;527,1;5580,77;3216,95;1718,37;332,35;12425,59;503,22;831,9;240,53;146,3458;208,46;3524,96;1182,38;2644,85;517,88;104,69;1710,865;1898,12;79,74;5,5;1625,5;552,68;301,54;2308,55;1392,51;996,5;2482,83;212,73;1557,9;108,56;136,64;2463,75;1315,98;1016,5
20/01/2000;1445,57;6348,73;7112,66;1380,783;4778,707;365,64;5709,74;3030,65;1633,11;15215,31;1559,172;41690,03;11047,6;3112,5;945,9;7251,2;8682,93;644,79;407,12;486,64;670,153;1217,73;4555,637;2971,57;4223,98;14454,85;2347,34;9136,95;1825,65;333,225;1482,383;254,72;1160,6;9965,26;3108,2;85,618;3908,01;901,16;955,41;554,88;1058,68;1860,18;1689,237;2331,611;19008,01;11351,3;17176;8934,72;4189,51;6772,58;527,28;950,86;3841,73;206,61;7036,79;5217,63;2053,37;192,16;19966,8;578,77;18030,76;4924,95;120,04;1284,1;182,92;540,4;5600,97;3216,95;1719,02;333,86;12327,23;505,54;836,1;240,3;145,773;208,02;3511,72;1178,01;2642,47;528,17;104,49;1716,18;1861,27;79,95;5,43;1626,7;552,68;301,54;2308,55;1406,48;989,4;2469,22;213,15;1556,15;107,84;137,1;2426,56;1306,48;1018,2
21/01/2000;1441,36;6346,31;6992,75;1376,515;4719,289;364,63;5681,32;3022,14;1627,14;15108,41;1557,316;41702,23;10969,3;3073,4;925,16;7236;8634,91;641,47;404,286;478,92;664,694;1218,19;4532,535;2930,97;4261,42;14404,71;2285,61;9255,94;1837,07;332,137;1472,525;257,21;1147,5;9794,06;3070,2;85,452;3886,4;899,66;951,51;552,84;1051,37;1909,68;1682,8;2336,364;18878,09;11251,72;17034;8826,7;4235,4;6762,75;533,94;953,96;3849,95;215,77;6890,78;5246,43;2062,66;202,14;19905,7;570;17257,96;4902,97;116,93;1311,07;183,13;548,9;5624,26;3179,82;1852,46;334,77;12278,19;501,36;837,9;239,37;143,2085;207,16;3493,09;1170,48;2663,68;527,31;104,11;1699,205;1847,29;80,45;5,38;1626,7;552,68;315,09;2308,55;1418,56;978,36;2470,4;215;1565,22;109,14;138,5;2442,92;1300,02;1019,8
24/01/2000;1401,53;6379,83;6931,99;1357,157;4718,758;366,453;5690,86;3035,88;1647,96;15167,55;1570,64;42012,13;10955;3069,7;926,77;7127,9;8458,75;645,53;405,059;477,22;664,69;1229,51;4548,77;2925,35;4231,93;14722,71;2256,84;9387,07;1854,31;327,725;1469,796;261,48;1168,81;9685,12;3065,9;85,123;3884,71;910,66;956,61;552,78;1061,1;1995,22;1681,101;2338,03;19056,71;11008,17;16971;8795,76;4096,08;6611,12;522,95;954,5;3660,95;210,82;6855,35;5223,42;2055,56;194,51;20085,8;568,17;17663,58;4895,26;117,17;1312,58;185,45;546,2;5553,39;3120,31;1785,86;339,05;12503,56;493,89;837,9;236,33;142,3859;204,24;3505,78;1153,32;2650,02;527,2;103,22;1709,287;1838,89;77,38;5,39;1632,8;552,84;312,26;2308,55;1444,88;978,78;2426,39;217,81;1572,5;109,01;140,3;2506,83;1305,94;1012,5
25/01/2000;1410,03;6274,1;6809,64;1352,801;4653,609;360,179;5597,5;2985,98;1632,57;15103,04;1569,724;41165,4;10863,5;3048,7;891,22;6954,8;8505,48;640,03;398,92;473,22;649,86;1215,41;4477,043;2857,82;4149,08;14549,27;2255,12;9372,37;1863,56;326,45;1449,406;256,22;1142,52;9380,63;3045,6;84,442;3831,26;901,09;943,88;554,05;1048,1;1944,58;1659,374;2312,333;18895,53;11029,89;16971;8561,69;4167,41;6606,78;521,59;952,06;3759,11;198,65;6885,88;5160,52;2047,28;183,76;19354,5;563,5;17218,73;4818,71;112,48;1313,39;181,79;536,5;5496,15;3103,18;1665,1;334,61;12456,21;497,54;841,5;234,97;143,5496;203,56;3442,66;1152,68;2629,13;514,72;103,18;1684,47;1806,29;77,38;5,37;1625,3;552,85;305,87;2308,55;1459,72;973,54;2406,55;214,7;1570,12;108,93;138,14;2511,03;1308,04;977,9
26/01/2000;1404,09;6375,6;6969,37;1355,464;4721,027;364,276;5646,32;3027,96;1664,09;15427,72;1574,502;41360,61;11031,4;3048,7;885,54;6963,6;8582,57;637,39;403,704;469,22;643,39;1226,31;4550,594;2878,83;4200,85;14649,95;2266,75;9581,96;1869,51;327,104;1458,584;257,04;1145,91;9600,42;3045,6;85,777;3867,74;899,4;946,2;564,68;1063,97;2001,16;1673,622;2342,774;19111,19;11032,99;17105;8446,01;4069,91;6644,85;521,05;940,95;3621,2;198,8;6918,94;5074,17;1998,59;182,3;19361;581,9;18014,37;4780,98;111,68;1313,39;183,53;542,9;5512,36;3113,71;1702,54;336,64;12589,67;504,39;835,7;236;142,7146;203,88;3484,33;1145,3;2593,02;515,14;103,37;1691,541;1826,63;77,38;5,34;1627,6;552,6;310,33;2308,55;1453,38;991,51;2406,55;215,64;1587,09;110,5;138,53;2529,31;1310,59;985,8
27/01/2000;1398,56;6440,97;7126,13;1357,122;4786,816;369,06;5688,35;3051,96;1685,9;15917,81;1601,576;41938,93;11206,6;3051,4;909,23;7113,4;8645,84;634,87;408,46;474,91;644,65;1214,75;4636,297;2891,47;4218,23;14715,62;2303,69;9628,98;1825,44;327,53;1460,468;255,87;1149,17;9983,29;3048,8;87,556;3894,42;893,13;948,15;559,59;1069,19;2028,55;1683,75;2379,463;19209,72;11028,03;17081;8434,32;4039,56;6627,19;517,02;939,59;3593,14;203,82;6854,39;5077,93;1975,2;188,47;19481,4;580,6;18098,64;4845,59;114,47;1337,57;183,5;550,7;5464,65;3103,61;1725,92;333,95;12666,56;510,63;827,9;236,45;139,9534;204,18;3549,32;1141,3;2596,63;506,25;103,12;1704,265;1846,03;77,26;5,34;1633,3;553,75;310,82;2308,55;1461,97;1007,84;2370,75;214,91;1593,58;109,66;137,9;2582,38;1323,24;990
28/01/2000;1360,16;6375,61;7066,6;1334,472;4781,938;368,382;5731,05;3024,09;1702,61;16185,94;1631,524;41853,52;11009,3;3064,6;941,67;7029,6;8390,4;632,46;408,258;477,45;634,67;1245,99;4625,305;2884,6;4207,82;15282,8;2275,89;9696,91;1829,3;322,243;1445,527;256,97;1154,89;9830,2;3061,9;88,382;3919,32;886,8;948,21;584,06;1069,23;2092,92;1675,035;2391,07;19434,78;10738,88;16734;8313,9;3887,07;6469,11;504,63;935,57;3446,13;201,81;6648,48;5156,18;1969,39;181,84;19765,5;568,75;18172,32;4902,97;118,92;1360,05;182,98;552,7;5462,3;3036,27;1749,37;340,71;12561,79;493,09;795;231,71;139,1154;200,61;3551,29;1123,24;2624,11;489,12;102,48;1711,131;1830,26;77,26;5,35;1633,3;554,9;306,58;2308,55;1471,15;989,27;2363,19;216,13;1592,96;110,17;138,48;2605,33;1336,55;1003,9
31/01/2000;1394,46;6268,54;6835,6;1338,246;4684,477;360,932;5659,81;2975,87;1707,96;15532,34;1631,524;41463,1;10835,1;3080,2;943,88;6894,7;8481,11;612,38;399,282;477,57;636,37;1220,23;4522,422;2806,29;4141,7;14992,53;2231,82;9744,89;1820,05;322,834;1415,479;250,82;1126,01;9548,9;3077,2;88,382;3868,08;859,18;929,86;605,17;1041,77;2059,25;1646,621;2368,418;19539,7;10940,54;16388;8249,35;3940,35;6574,01;496,23;922,1;3570,05;188,81;6585,67;5122,24;1989,43;172,31;19398;566,28;16714,95;4903,05;119,08;1316,25;178,29;554,3;5427,99;3086,1;1772,84;334,01;12385,55;498,59;779,3;232,21;142,4245;201,4;3472,17;1129,38;2606,43;490,95;102,1;1678,96;1822,55;75,31;5,25;1626,2;555,5;315,14;2308,55;1459,86;974,66;2381,83;212,5;1598,75;111,14;138,46;2669,39;1340,1;995,7
01/02/2000;1409,28;6290,93;7050,46;1348,85;4792,039;366,708;5773,42;2983,46;1697,15;15653,86;1631,524;42402,56;10970;3072,3;928,75;7025,2;8535,26;619,23;407,225;474,39;616,86;1261,15;4631,637;2786,03;4198,55;15067,5;2240,63;9856,39;1754,01;325,394;1430,967;252,64;1099,09;9583,36;3069,2;88,382;3934,64;872,07;944,77;644,36;1049,23;2079,02;1650,962;2336,579;19423,38;11041,06;16522;8532,03;4051,98;6606,89;503,75;922,1;3701,78;191,59;6740,52;5277,58;1973,44;171,29;19721;574;16342,23;4865,5;116,75;1335,19;178,03;568,7;5408,16;3101,97;1760,29;343,79;12463,42;500,75;812,8;234,47;141,9207;202,69;3536,74;1142,56;2686,22;499,39;102,09;1699,356;1811,34;75,31;5,18;1619,5;556,03;312,95;2308,55;1483,01;986,69;2354,32;212,77;1606,83;109,79;142,04;2700,51;1347,59;996,2
02/02/2000;1409,12;6302,83;7171,95;1356,332;4902,117;371,342;5946,86;2984,25;1711,86;15789,82;1631,524;42993,07;11195,6;3110,3;943,59;7097,4;8769,5;629,15;416,08;470,62;603,576;1313,84;4695,438;2789,58;4202,25;15507,72;2277,48;9856,39;1723,48;327,247;1449,56;257,15;1101,89;9623,36;3107,1;88,382;4046,82;893,41;968,61;636,13;1060,45;2120;1669,509;2354,672;19578,91;11003,21;16868;8513,14;4073,96;6618,42;509,89;942,85;3724,46;186,67;6769,81;5345,22;1975,96;168,92;19704,2;574;16040,49;4802,15;118,32;1376,3;180,18;577;5428,46;3099,09;1795,95;356,07;12528,57;515,39;806,7;236,45;139,1969;203,49;3585,94;1149,64;2713,38;511,81;102,21;1745,229;1821,78;75,01;5,19;1613,4;564,3;311,41;2308,55;1536,08;1003,27;2357,56;215,56;1604,46;109,22;143,42;2737,66;1338,48;1009,6
03/02/2000;1424,97;6324,33;7354,26;1378,742;5046,117;376,291;6149,67;2995,89;1729,48;15968,12;1631,524;43888,61;11544,1;3142,4;950,22;7182,9;8894,39;649,59;426,979;465,78;614,31;1318,61;4762,848;2888,4;4235,29;15516,17;2260,2;9856,39;1788,7;332,722;1487,501;263,21;1102,16;9614,3;3138,5;88,382;4173,14;914,34;994,14;636,46;1085,41;2166,35;1706,096;2386,277;19786,42;11013,45;17457;8562,83;4210,98;6657,54;521,63;957,66;3851,16;189,67;7043,1;5428,84;1998,13;173,23;20204,1;590,11;16096,86;4918,88;119;1407,7;184,17;580,2;5497,68;3110,58;1788,98;359,25;12794,59;520,63;812;240,52;137,8851;206,64;3624,33;1168,54;2757,97;517,4;102,51;1783,282;1834,1;75,01;5,29;1621,9;561,8;315,61;2308,55;1592,08;1031,37;2337,57;219,95;1609,06;109,5;143,39;2701,23;1330,07;1009,5
04/02/2000;1424,37;6184,98;7444,61;1380,884;5119,789;377,371;6275,72;2942,01;1741,22;15968,12;1631,524;44091,14;11580,1;3118,7;950,22;7148,7;9209,2;660,95;433,308;470,34;634,998;1329,3;4775,332;2924,13;4258,72;16083,3;2270,98;9856,39;1788,7;333,416;1482,276;264,16;1064,03;9609,95;3116,2;88,382;4248,07;929,05;1010,43;633,08;1107,11;2166,35;1709,892;2419,234;19763,13;10963,81;17932;8464,74;4244,14;6628,67;525,52;957,66;3874,36;196,08;7236,54;5509,82;2008,86;178,39;21224,6;566,28;16870,62;4929,3;119;1428,36;184,9;579,5;5586,74;3088,05;1799,73;361,71;13128,66;542,69;804,1;241,15;138,2963;206,73;3615,86;1166,51;2806,14;529,76;102,53;1804,25;1866,66;75,01;5,4;1621,9;561,8;309,3;2308,55;1624,62;1034,38;2307,25;220,34;1605,29;109,99;143,17;2688,08;1316,28;1023,8
07/02/2000;1424,24;6118,64;7296,32;1374,92;5041,078;374,201;6203,58;2914,57;1754,78;15968,12;1631,524;43730;11506,8;3136,9;973,13;7131,3;9155,95;652,42;428,088;471,97;636,428;1349,28;4730,156;2891,62;4210,81;16072,28;2270,98;9856,39;1788,7;332,284;1466,404;265,24;1050,54;9561,22;3137;88,382;4202,74;921,51;1002,4;637,76;1115,14;2166,35;1695,084;2408,118;19945,43;10905,79;18125;8627,63;4321,77;6596,32;532,39;957,66;3933,33;200,28;7592,57;5623,17;2005,58;178,13;20977,2;605,56;16377,87;4896,31;122,09;1438,39;184,53;586,3;5596,91;3065,74;1821,65;366,85;13263,99;536,59;804,1;240,33;136,7669;206,29;3588,13;1164,51;2864,48;534,11;102,36;1786,781;1862,82;77,11;5,45;1607,9;563,6;306,91;2273,15;1640,71;1029,34;2310,73;221,54;1624,73;109,01;141,45;2671,12;1309,15;1022,2
08/02/2000;1441,72;6285,81;7549,88;1391,962;5176,168;382,38;6297,66;2970,53;1737,55;16228,73;1631,524;45150,17;11834,8;3134,6;961,22;7130,9;9300,77;667,66;438,3;465,94;629,9;1356,27;4850;2910,99;4286,46;16318,84;2261,31;9856,39;1748,66;336,305;1512,454;270,28;1085,86;9927,84;3135,6;88,382;4263,36;942,08;1022,25;615,78;1133,33;2194,41;1719,594;2362,441;19868,88;10957,61;18685;8660,5;4427,5;6651,3;537,48;979,05;4062,76;204,87;7583,51;5683,13;2034,44;186,25;21185,3;619,55;16050,29;4969,91;120,79;1437,95;186,47;594,6;5658,66;3085;1818,52;370,51;13604,07;545,84;825,7;243,29;136,1494;208,68;3659,52;1179,18;2936,24;540,66;101,46;1826,366;1852,59;76,96;5,53;1593,8;562,62;311,31;2270,45;1617,68;1056,51;2294,28;224,65;1640,72;110,55;143,53;2672,37;1312,48;1019,4
09/02/2000;1411,7;6315,41;7629,11;1381,357;5191,789;382,352;6271,6;2988,84;1747,83;16819,46;1631,524;45101,37;11939,5;3149,9;976,05;7031,7;9255,22;667,15;438,939;456,02;632,451;1363,34;4844,375;2815,06;4240,63;16453,18;2249,69;10008,88;1696,34;333,98;1519,1;268,28;1104,32;9960,37;3150,5;88,382;4248,76;936,89;1016,01;623,37;1140,92;2354,93;1730,474;2386,862;20007,77;10699,17;18361;8704,6;4363,24;6523,78;536;991,85;3968,46;216,53;7469,16;5728,57;2047,27;193,24;21742,2;619,34;15433,4;5076,39;122,93;1468,2;184,37;594;5659,34;3027,38;1782,6;371,23;13470,47;544,49;834,7;242,16;139,0065;206,82;3650,29;1165,81;2973,25;537,9;101,41;1825,36;1851,19;75,3;5,61;1594;562,61;309,43;2261,13;1608,13;1064,01;2246,1;222,94;1669,74;110,14;146,06;2710,24;1322,65;1019,3
10/02/2000;1416,83;6279,81;7709,27;1379,694;5174,348;381,605;6207,52;2969,06;1729,47;16845,17;1631,524;45784,61;12020,6;3192,3;966,18;6998;9321;661,29;438,814;453,1;639,253;1371,14;4850,719;2741,63;4259,23;16185,19;2236,72;10057,67;1635,03;333,697;1507,804;266,12;1098,33;10162,44;3192,2;88,382;4208,33;928,94;1005,64;608,51;1131,24;2270,74;1721,96;2387,499;19710,02;10643,64;18603;8573,19;4485,63;6496,82;542,2;997,59;4089,99;210,25;7723,86;5628,2;2020,15;189,33;20859,7;640,63;15829,58;5090,61;121,89;1508,44;186,13;605,1;5636,35;2999,48;1786,64;372,3;13505,37;549,12;846,4;241,75;140,826;206,68;3657,8;1169,37;2918,99;536,21;101,17;1816,85;1860,48;75,3;5,76;1593;561,03;308,09;2265,57;1586,05;1069,19;2171,8;220,62;1683,42;110,31;146,07;2716,24;1333,16;1044,8
11/02/2000;1387,12;6193,32;7611,55;1365,002;5195,668;381,411;6287,01;2944,96;1729,47;17380,3;1631,524;46877,8;12432,6;3167,3;953,22;6973,4;9156,7;662,68;441,473;456,12;635,078;1379,14;4849,449;2769,49;4235,13;16048,49;2239,15;10128,67;1594,08;330,289;1504,559;267,98;1111,96;10130,36;3167,3;88,382;4264,81;938,06;1014,17;604,92;1158,96;2256,53;1719,72;2388,552;19710,02;10425,22;18083;8462,87;4395,45;6391,4;537,09;999,81;3968,88;210,91;7623,47;5630,16;1997,21;187,61;21245,4;637,03;15598,19;5073,66;120,4;1541,92;186,81;626,9;5656,55;2947,5;1705,39;373,99;13792,83;538,81;856,5;239,61;143,264;204,31;3682,37;1150,48;2931,39;535,13;101,33;1831,692;1850,19;75,3;5,9;1593;557,77;305,97;2265,41;1586,44;1102,01;2148,73;221,85;1710,19;109,2;148,69;2716,24;1335,57;1063,7
