RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S.P.500,S.P..indust,S.P.div.yield,S.P.PE.ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST
0.009230995,0.008678555,0.004719101,-0.013455392,-0.049586258,0.004706568,0.01037693,0.007178402,0.009027903,-0.025276761,0.02291541,-0.007064783,-0.004207623,-0.001682571,-0.00310137,0.002980837,0.025411008,0.007100406,-0.1821,26,-0.011934999,-2.61E-05,-0.000786974,0.1,-0.2,0.016301301,0.136546975,0.002047084,0.028370697,-0.033901552,-0.034461522,0.003185155,0.002223988,-0.000980392,0.003309767,0.001942772,-0.000271481,0.005455864,0.003674563,0.002109293,0.001769314,-0.000135727,0.003325577,0.005227959,40.8,0,41.1,6.972606251,5.365976015,5.659482216,6.075346031,4.875197323,6.902742737,5.666426688,5.455321115,5.774551546,5.010635294,-0.022886472,0.002566541,0.010906026,0,-0.004076035,-0.00314625,0.003490166,0.001530974,-0.010584586,-0.009107669,-0.003903435,-0.000969591,0.000570096,-0.000834817,0.037644691,0.038331033,-0.118531195,0.034910786,-0.46,-0.27,-0.24,-0.33,-0.45,-0.3,-0.26,-0.19,-0.21,0.79,-0.22,-0.2,-0.19,-0.24,-0.36,0.26,1.03,0.001733163,0,0.000322517,-0.003329021,0.002820876,0.005633818,0,0.009321623,0.028164165,-0.001823524,-1.61E-05,0.006116227,0.003642795,0,0.002567396,0.003539827,0.003044142,0.0028777,-0.005997006,-0.001922825,-0.009961761,-0.001312193,6.89E-05,0.003577821,0.005689811,0.007561446,-0.004709709,-0.01461678,-0.023986165,-0.009671153
0.0012189,-0.000211516,-0.003700169,-0.00384574,-0.010152371,-0.011407469,-0.006269815,-0.00597284,-0.01354015,-0.028180537,-0.007955955,0.001224897,-0.019199702,-0.028724205,-0.010739851,-0.011306227,0.004764127,-0.01217939,-1.4476,-31,0.00909091,-0.001540873,-0.00088269,-0.1,-0.1,-0.007490672,0.009324077,-0.063312279,-0.103032226,-0.009901071,0.091387752,0.000336299,-0.003178642,-0.003274933,-0.003611199,-0.003054625,-0.001630435,-0.005311907,0.002120012,0.000390122,-0.00025716,-0.000301682,0.003645406,0.003352747,40,-0.1,40.4,7.023758955,5.468060141,5.529429088,6.104793232,5.225746674,6.81014245,5.298317367,5.433722004,5.736572297,5.123963979,-0.005996114,0.002313898,0.004185315,0.020662252,0.006960247,0.004329951,0.004226607,0.000294396,-0.029132963,-0.033062897,-0.000190088,-0.001237928,-0.002419285,-0.000135933,0.033877869,0.037880423,-0.102151771,0.032435517,0.06,-0.35,-0.16,-0.15,-0.04,0.04,0.05,-0.17,-0.15,0.38,-0.44,-0.41,-0.29,-0.26,-0.37,0.03,0.82,0.001199899,3.64E-05,0.001110097,0.001018377,-0.002828856,-0.002828856,-0.003110422,-0.025089329,-0.020539048,0.003642622,-1.59E-05,0.006116227,-0.003683049,0,0.002567396,-1.25E-05,-9.24E-06,-0.0028777,0.005997006,0.001041912,0.003326954,0.001312346,0.000215654,0.003539646,-0.008559253,0.00373811,0.004705387,-0.007544271,-9.67E-07,0.000297595
0.006053049,0.003860659,0.005200727,0.007216746,0.010028171,-0.005653221,0.002693798,0.002707213,0.003204538,0.009180665,0.000646334,-0.001665144,-0.018667742,-0.022623116,-0.00864587,-0.005067306,0.015921592,0.009341892,-0.8787,-87,-0.020268636,-0.00252537,-0.002271414,0,-0.3,-0.006285376,0.008087855,-0.051407967,-0.00778214,-0.110348057,0.12984009,0.001542468,-0.003097529,-0.002134473,-0.008173195,-0.002115932,-0.002359776,-0.001728858,0.003882697,0.003504267,0.003273851,0.005821447,0.00462047,0.003868137,40.2,-0.1,40.5,6.962243464,4.8978398,5.598421959,6.150602768,5.209486153,6.86171134,5.147494477,5.513428746,5.869296913,5.198497031,-0.015169984,-0.004020612,0.005959022,0,0.003972187,0.002196742,0.009411356,0.003881889,0.00128326,0.006347697,0.003501777,0.000618269,0.002000075,-0.000471043,0.023306859,0.026532924,-0.065027839,0.01959922,-0.47,-0.14,-0.3,-0.37,-0.36,-0.2,-0.09,0.1,0.03,0.71,-0.27,-0.31,-0.18,0.01,0.01,0.6,1.32,-0.000784386,-0.001123526,0.000787064,0.001294618,0.002828856,-8.03E-06,0.003110422,0.00919918,-0.005037794,-0.003034904,-0.001997971,-0.006116227,-1.32E-05,0,-0.002567396,-1.24E-05,-0.003034904,0.002869442,-0.002998503,-0.000603718,0.002054688,-0.001211581,-0.000961411,-0.007117468,0.002836881,-0.007518832,0.003963111,0.007945105,0.003392262,0.002940326
-0.000795143,0.000331081,0.009438218,-0.000654219,0.002522382,0.009387667,0.009420809,0.010844203,0.016923672,0.007689283,0.020381223,-0.000765814,0.009478143,-0.002223342,0.014954679,0.006484276,0.015585985,0.01421605,0.1393,31,0.008482774,0.005865273,0.006014096,0,-0.1,-0.024897552,0.030597288,-0.018519048,-0.007843177,-0.033901552,0.008591938,-0.000977129,-0.003519119,-0.004282662,-0.003959195,-0.00346195,-0.005558354,-0.000144207,0.000298046,-0.003738322,0.002336487,-0.007588112,0.00459922,0.003328665,40,-0.1,40.4,6.994849986,5.153291594,5.590986981,6.182084907,5.123963979,6.942156706,5.393627546,5.620400866,5.874930731,5.209486153,0.00730869,0.001116671,0.003929279,0,-0.013789268,-0.004548914,0.001885142,-0.009714093,0.016190421,0.011675592,0.006088412,0.00028106,-0.002108116,0.000114955,0.017075479,0.017373757,-0.054907744,0.014647727,-0.48,-0.41,-0.42,-0.33,-0.24,-0.03,0.05,-0.02,-0.02,0.78,-0.21,-0.16,0.06,0.46,0.54,1.06,1.78,-0.002033038,-0.000651737,0.001036547,0.000369583,0,0.005673763,0,-0.000165438,0,0.003025721,0.001974303,0.006079046,0.00359048,0,0.002560821,-1.23E-05,0.003025721,-0.002869442,0,0.001094091,0.002173279,0.000252159,0.001317846,0.003539827,0.002812851,0.003738322,-0.005855492,0.00527622,0.003616245,-0.021211175
0.00183957,0.001503534,-4.01E-05,-0.000819197,-0.004553176,-0.008761693,-0.007267765,-0.009287813,-0.019502382,-0.014050011,-0.021810421,0.003742167,-0.011014932,-0.007810798,-0.008688125,-0.007116899,0.028737945,-0.002983036,-1.0449,-26,-0.021439114,-5.21E-05,-0.000514466,0,-0.1,0.021739987,0.009994531,-0.026036974,0.038614836,-0.128617378,-0.109382111,0.002349604,-0.002888519,-0.002810151,-0.004587866,-0.002576311,-0.00155457,-0.00419106,0.004961995,0.005912574,0,0.009161747,0.004578164,0.003404779,40,0,40.4,7.173191742,5.323009979,5.926926026,6.216606101,5.407171771,6.981005741,5.318119994,5.624017506,5.973809612,5.308267697,0.054891224,0.01156551,0.002563556,0.010331126,0.01201233,0.005421423,0.01030523,0.004759891,-0.007493998,-0.007408103,-0.008040578,0.000700878,0.001081033,-0.000194237,0.017761295,0.020799208,-0.056126902,0.016296088,-0.11,-0.16,-0.24,-0.09,0.04,0.24,0.26,0.13,0.13,0.73,-0.34,-0.14,0.21,0.81,0.91,1.3,2.02,-0.00185181,-0.000108848,-0.000822001,-0.000184775,0.002828856,-8.03E-06,0,0.025890329,-0.010101096,-0.003025721,-0.001986067,-0.003053325,-0.00362958,0.002743486,-6.54E-06,-0.003502631,-9.13E-06,0,0.002989539,0.000270271,-0.000336258,0.00201969,-0.000812471,-1.25E-05,0.002765464,-1.39E-05,0.006029745,0.002553884,-8.72E-05,0.001117908
0.003912679,0.00389864,0.005844224,0.007401015,0.029513689,-0.000126286,0.001141755,-0.00021386,0.002991856,-0.010881725,0.008304335,-0.00542495,-0.002068977,-0.007036169,0.001430242,-0.001424123,-0.018232151,0.017860652,-0.5415,-7,-0.024675337,0.006452766,0.005860051,0.1,-0.4,0.07492087,-0.024609743,0.011919092,0.029852963,-0.019802627,-0.01603455,0.001979144,-0.000826826,-0.002320187,0.000612933,-0.001122209,-0.002107096,0.000434373,0.00337015,0.001317779,-0.00022381,0.003020428,0.00520665,0.005215589,40.1,0,40.4,7.129297549,5.257495372,5.789960171,6.224558429,5.407171771,7.063903961,5.420534999,5.723585102,6.00635316,5.442417711,0.017483363,0.013873822,0.001776389,-0.020662252,-0.001202193,-0.000702652,0.003588521,0.001337422,0.013830481,0.010771297,0.008151802,0.001470514,0.003123166,-0.000224289,-0.012607492,-0.009889082,0.039737742,-0.012596789,0.04,-0.02,-0.06,0.09,0.33,0.26,0.17,0.2,0.19,0.67,-0.44,-0.09,0.5,1.03,1.04,1.46,2.17,0.000139005,3.62E-05,-0.00204005,-0.001571964,0.005610012,0.005610012,0.003110422,-0.003345091,0.012635952,0.006024115,0.001962679,-0.003025721,0.003552219,-7.51E-06,-6.51E-06,0.006968669,-9.07E-06,0.005714301,-8.91E-06,0.001303042,-0.00119903,0.002261535,0.001308907,-1.24E-05,-7.02E-05,-0.003724399,-0.000510748,0.006902923,0.006376145,-0.000534466
0.005133048,0.004569013,-0.003558509,-0.006483164,-0.006952332,-0.002278696,-0.003466813,-0.00566307,-0.001455114,0.013314641,-0.007228985,-0.02031345,-0.000377746,-0.007922988,-0.009080326,-0.004060502,-0.020332282,-0.011772534,-0.7617,-59,-0.003147887,0.00250753,0.003252735,-0.1,0,-0.037063417,-0.02291051,-0.023981965,-0.041281659,0.006644543,-0.018269321,0.00209666,0.000505364,0.002485708,0.011877709,-0.001573211,-0.002847042,0.000434185,0.002882926,0.002784871,0.001820999,0.00314529,0.004210533,0.000866626,40.2,0.1,40.5,7.218176838,5.560681631,5.84932478,6.232448017,5.513428746,7.070724107,5.429345629,5.796057751,5.981414211,5.411646052,-0.035513071,0.007940188,0.003826264,0.010331126,-0.00117628,-0.001078501,0.005556672,-0.001069391,0.013884752,0.014422618,-0.000753025,-0.000414328,-0.002301037,-0.000786703,0.017133362,0.017989531,-0.046709861,0.018366533,-0.19,0.27,0.67,0.83,0.53,0.22,0.14,0.14,0.11,1.13,0.42,0.93,1.22,1.44,1.37,1.79,2.47,0.001643424,0.000253584,-0.001398226,-0.00240897,-0.008438869,-0.01124392,-0.003110422,-0.012789869,-0.005069711,-0.003025612,-1.54E-05,0.006024115,-0.003590486,0.002713625,-6.47E-06,-0.006968669,-9.02E-06,-0.002869349,-8.86E-06,0.000152389,0.004570112,0.00033579,-0.001319956,0.006956358,0.002674423,0.007407441,-0.00141456,-0.005453244,-0.00162305,0.027914934
0.004673388,0.004310928,0.002999582,0.013343223,0.000243339,0.01897771,0.012418837,0.01096827,0.009663759,0.011272345,0.009135616,0.018287644,0.029307238,0.044857239,0.014745595,0.01859255,-0.018335857,0.010932255,1.1844,90,0.030209525,0.003196373,0.003309065,0,0.6,-0.029041275,0.072617042,0.068021526,-0.079723474,0.28103753,-0.068350284,0.003862734,0.005268113,-0.022935633,0.00272109,0.006780827,0.010430104,0.001012365,0.003168427,0.001852281,0.005379694,0.00148721,0.005157974,0.003976836,40.3,0.1,40.6,7.249215057,5.198497031,5.96100534,6.342121419,5.602118821,7.11395611,5.393627546,5.82008293,6.008813185,5.579729826,0.020913715,0.003160575,0.00795975,-0.010331126,0.002748146,0.000319486,0.005853932,-0.000851559,-0.030474809,-0.028962764,-0.015188817,4.90E-05,0.002188703,-0.000362257,0.015786995,0.016790518,-0.041900424,0.017436395,0.11,0.08,0.06,0.11,0.12,0.08,0.12,0.04,0.07,1.1,0.37,0.93,1.23,1.41,1.38,1.72,2.43,0.002886805,0.000760642,-0.000717798,-0.001857011,0.002797205,0.005610102,0,0.003189795,0.002534856,-8.96E-06,-1.53E-05,-0.003025612,-1.26E-05,-2.95E-05,0.002522005,0.003466208,-8.96E-06,0.002820785,0.002945407,-0.000227508,-0.001796547,-0.000416037,0.00043139,-0.007005092,-0.008283415,-5.45E-05,0.001335392,-0.004003564,0.000937843,-0.008726575
0.000791668,0.001393357,0.008311674,0.003524015,0.027990632,-0.001624233,0.001395437,0.000303884,0.001967854,-0.003110857,0.00413331,-0.0051441,-0.006533866,-0.017610753,0.014711219,-0.000170088,-0.011792593,0.019829266,-0.4274,-36,-0.016842817,0.001285975,0.001162938,0,-0.5,0.044151868,-0.036208015,0.015748357,0.171194877,-0.210721031,0.01701078,0.000317444,-0.005130331,-0.005263617,0.000603682,-0.006218682,-0.013562015,0.005334115,0.003000736,0.001771889,-0.00152502,0.004773845,0.004171352,0.002843236,40.3,0,40.6,7.259116128,5.627621114,5.783825182,6.329720906,5.541263545,7.153833802,5.493061443,5.894402834,6.061456919,5.497168225,-0.018133706,0.001757306,0.004061062,0,-0.0033942,-0.001242663,0.004580261,0.00350218,0.026151376,0.024605453,0.005345355,0.001411633,-0.000872171,0.000156495,0.013873055,0.016513246,-0.035516585,0.015680917,0.09,0,0.15,0.13,0.11,0.09,0.02,0.03,0.07,1.01,0.43,0.97,1.25,1.41,1.31,1.66,2.41,0.001474825,-0.00068828,-0.000574609,-0.000557776,-0.002797205,-7.85E-06,0.003100778,-0.003200003,0,-8.91E-06,-0.003906255,0.005943434,0.003502456,-0.005420067,-2.55E-05,-1.20E-05,0.00296286,-0.002844861,-0.002971667,-0.000117612,-0.000476349,-0.001555007,0.001079256,-1.20E-05,0.005427331,-0.007352974,-0.0016233,-0.017509909,-0.007114153,0.010762801
0.001342944,0.000325825,-0.009430466,-0.006962814,-0.015337846,0.008111367,0.005211657,0.006697864,0.013311061,0.018292538,0.011528264,-0.008324624,0.012548961,0.00863729,0.013893421,0.008306317,0.053161619,0.0032469,0.3057,69,-0.039633563,0.004897257,0.002628333,0.2,0.3,0.037095805,0.072190732,0.052185753,0.027587957,0.094187215,0.001616069,0.000921527,0.00018368,-0.003069056,-0.000301796,0.000337135,-0.001015369,0.002441302,0.001283278,0,9.54E-05,0.000813134,0.003196934,0.001633355,40.3,-0.1,40.6,7.307202315,5.552959585,5.988961417,6.363028104,5.537334267,7.154615357,5.451038454,5.888877958,6.070737728,5.533389489,0.018479229,0.012154211,-0.000279545,0.010331126,-0.000581135,-0.000829021,0.003844279,-0.001035665,0.002380498,0.001116593,0.001701694,0.000254372,-0.00216644,-0.000247625,-0.001566825,0.003846159,0.004778955,0.000923645,-0.11,0.07,0.14,0.11,0.13,0.17,0.18,0.17,0.12,1.19,0.68,1.19,1.49,1.69,1.6,1.94,2.64,-0.000345467,-0.000144729,-0.000179633,-0.001768347,0.002789402,-0.002797205,-0.003100778,0.006400005,0.020101179,-8.86E-06,0.003891055,-0.011913708,-4.92E-05,0.002699057,-0.002528382,0.003418644,-0.002989433,-7.93E-06,-8.65E-06,-0.000277803,0.001723608,-0.000948399,-0.00037293,-1.19E-05,-0.002757892,0.003656311,-0.001374224,0.01419999,0.003041978,0.000981744
0.006291801,0.006288308,0.006813183,0.026579477,0.023232469,0.01419935,0.016084019,0.019685985,0.021034857,0.054366928,0.007737952,0.025945598,0.011062086,0.015153953,0.018635682,0.018132296,0.026728816,-0.00707664,1.1648,-27,0.016475693,-3.84E-05,0.00098551,-0.1,0.2,-0.029327615,-0.061079507,0.037426406,0.046520016,0.022223137,-0.04965559,0.007191894,0.009914416,0,0.009313572,0.01033962,0.016396062,0.000860215,0.00585512,0.005679653,0.004504369,0.00577636,0.004140793,0.004542151,40.5,0,40.6,7.33823815,5.521460918,5.991464547,6.450470422,5.545177444,7.167809184,5.429345629,5.874930731,6.135564891,5.525452939,0.013723912,0.003676606,0.008629743,-0.030993377,-0.000572657,-0.001004484,-0.000130073,-0.002046993,-0.018885199,-0.017572739,0.001445375,0.000526678,0.005535458,-0.000249601,-0.031863358,-0.032182202,0.098828324,-0.029563198,0.25,0.21,0.17,0.18,0.24,0.21,0.27,0.25,0.2,1.15,0.6,1.12,1.48,1.65,1.62,1.94,2.59,-0.004802817,3.62E-05,-0.044598759,0.001582352,-0.002789402,0.002789402,0.003091193,-0.009610281,0.033180187,0.002945407,-0.001951191,0.011860718,-0.003514771,-7.27E-06,-6.28E-06,-0.006872879,-8.75E-06,-7.89E-06,-8.60E-06,0.000581904,-0.002108575,0.00247665,-8.19E-05,0.003406998,0.002648316,-1.33E-05,-0.000237259,0.001562374,0.00210077,-0.01616188
0.002765443,0.002703896,0.013253586,0.021990969,0.028311055,0.010713351,0.009098816,0.012264614,0.016197795,0.039236618,0.006722609,0.009903885,0.013079372,0.010208677,0.022563556,0.010066131,0.0024525,0.013223642,0.4694,26,0.024887855,0.003829417,0.004621584,-0.1,-0.3,-0.038839833,0.016438726,-0.0102565,-0.06021886,0.068992871,0.023716527,0.002949038,0.00186224,-0.001025115,0.000298998,0.002221606,0.002359348,0.002004296,0.003483313,0.003133002,-0.001140034,0.006648532,0.004756629,0.003414429,40.2,0.1,40.7,7.176254532,5.262690189,5.869296913,6.251903883,5.488937726,7.181591945,5.480638923,5.883322388,6.089044875,5.616771098,0.088811336,0.013790955,0.006974444,-0.030993378,0.000526466,0.001110815,0.003894844,0.000575455,0.023158778,0.019748433,0.012256488,0.001402929,-0.002960791,0.00011651,0.028092931,0.029298971,-0.087297454,0.030725845,0.38,0.28,0.24,0.24,0.1,-0.03,-0.05,0.12,0.21,1.05,0.46,0.98,1.2,1.24,1.19,1.68,2.42,-0.000509342,-0.000434296,-0.100912288,0.004824652,0.002781643,-0.002789402,0.003062673,0.019190005,-0.053281367,-0.002971667,0.003857253,-0.008888947,0.003442178,0.002670151,0.002484411,0.006825965,-8.70E-06,-7.85E-06,-8.55E-06,-0.001720981,-0.005141544,-0.002977335,0.000205358,-0.003442184,-0.002720389,0.003603417,-0.000682237,0.000894485,0.009770085,-0.008901324
0.005498851,0.004918763,0.006366836,-0.010080944,-0.018190693,-0.001078502,-0.004652736,-0.006994891,-0.013521666,-0.029886434,-0.006295374,0.004355714,0.004383032,0.011454726,-0.005551001,-0.002225029,0.006868464,-0.004375114,-0.596,70,0.075304485,-0.011700087,-0.010294884,-0.1,0.8,-0.102888327,-0.01754431,0.036441279,0.076322268,-0.025975486,0.021314778,-0.001436008,-0.005460267,-0.00445435,-0.040884278,0.000831831,0.001811103,-0.000715359,0.000534819,-0.003592315,-0.000665621,-0.006075664,0.002527647,0.005015098,39.9,0,40.4,7.229838778,5.361292166,5.883322388,6.244166901,5.676753802,7.072421901,5.198497031,5.80814249,6.025865974,5.525452939,-0.057356108,-0.001655754,0.006379279,0.030993378,0.000518633,-0.001941356,0.002006408,0.000352007,-0.00280924,0.000342094,-0.013322312,-0.0012295,-0.018190506,-0.003542384,-0.002731955,-0.007729507,0.018904063,-0.002698575,0.09,0.04,0.03,-0.25,-0.28,-0.21,-0.17,-0.02,-0.09,1,0.4,0.64,0.83,0.94,0.93,1.57,2.24,0.006095046,0.000760171,0.001162936,0.004064295,-7.72E-06,0,-0.006153866,-0.01595938,0.00938974,-8.65E-06,-0.001950959,0.00588237,-0.003478099,-0.002691715,-0.004987542,-0.003430376,0.002919609,0.00277384,-8.50E-06,0.002983139,0.006728913,0.004438202,0.000916821,0.010106561,0.015720063,0.007090755,-0.001346792,-0.010209355,-0.021477566,0.002086041
0.007557464,0.008144552,0.001011831,-0.003156715,0.011742873,0.003578931,0.005763096,0.005186192,0.00532889,0.015782023,0.001158203,0.000913883,6.29E-05,0.003819222,-0.007857672,0.00439151,0.013341824,0.01704781,-0.0023,-40,-0.059370874,0.008369324,0.007056703,0.1,-0.7,0.159427737,-0.067492733,-0.072121874,-0.079776502,-0.059638266,-0.023447733,0.006133478,0.009083952,0.002743486,0.056310274,0.000775752,-0.000271456,0.002430135,0.004689679,0.006563406,0.005154895,0.007096846,0.004093849,0.002117478,40.4,0,40.8,7.326465614,5.351858133,5.918893854,6.464588304,5.690359454,7.201916318,5.411646052,5.942799375,6.131226489,5.624017506,0.006035463,0.003969214,0.005523181,0,-0.003272687,0.000730129,0.002776434,-0.00065146,-0.030497499,-0.03517124,-0.004217088,0.000912588,0.023575174,-0.000187145,-0.046189382,-0.047370222,0.156756963,-0.043773626,0.11,-0.1,-0.02,-0.07,-0.02,0.05,0.03,-0.07,-0.04,0.79,0.27,0.46,0.7,0.88,0.85,1.39,2.09,0.001012239,-0.000144973,4.15E-05,0.002393888,-7.67E-06,0.00555557,0.00306279,0.006359306,0.051784483,-8.60E-06,0.001895484,-0.00295411,-1.18E-05,-7.11E-06,0.002484473,-1.15E-05,-0.002945409,-0.002797118,-8.45E-06,-0.000498023,-0.00253151,-0.001153349,0.000550351,-0.010163632,-0.034159757,-0.010784762,-1.80E-06,0.011647575,0.007879078,0.000947069
0.008474332,0.004883909,0.016625583,0.007414702,0.02382776,0.003116769,0.002616802,0.003147156,0.005922636,-0.002133175,0.00952796,0.0086208,0.003817082,0.000236445,0.004287609,0.001587277,0.011466454,-0.005807637,-0.2461,68,0.069493693,0.000332298,0.001991927,-0.1,-0.2,-0.035112206,-0.074927607,-0.045909701,-0.075439708,0,-0.076647923,0.001189503,9.04E-05,-0.002228509,-0.002652912,0.000719803,0.000361925,0.001284155,0.001728073,0.001444263,0.002237102,0.002519315,0.002824417,0.001944128,40.3,0,40.8,7.290292882,5.198497031,5.924255797,6.440946541,5.645446898,7.222566019,5.693732139,5.805134969,6.118097198,5.659482216,0.043774489,0.013680675,0.004207104,0,0.002153972,-0.000407016,0.002318543,0.002318238,0.007847708,0.001499391,0.005394535,-2.74E-05,-0.003899291,-0.000777229,-0.018461378,-0.01599214,0.071588857,-0.01685802,0.34,0.14,0.19,0.16,0.17,0.17,0.18,0.01,0.05,0.59,0.12,0.28,0.53,0.71,0.69,1.06,1.8,-0.003962774,-0.000144718,-0.003951013,-0.002301709,-7.63E-06,-0.002789316,-9.35E-06,-1.01E-05,-0.045906751,-8.55E-06,-3.28E-05,-0.00292826,0.00339543,-7.07E-06,-6.16E-06,0.003349934,-8.50E-06,-7.67E-06,-8.40E-06,-0.000809039,0.00038271,-0.001921799,-0.00044662,0.003316604,0.026212695,0.003514766,0.002223893,0.005423713,0.002675224,-0.000728113
0.004482358,0.003022411,-0.00371769,-0.001986056,-0.002282465,0.001445863,-0.002547445,-0.005031146,-0.001687761,0.000940055,-0.002604984,-0.004960406,0.007607684,0.006579064,0.021103248,0.000979865,-0.012422052,-0.015088943,-0.2962,55,0.090595555,0.000178884,0.002411555,-0.2,0.2,-0.139519694,0.087861356,-0.128748983,-0.093818755,-0.1834395,0.019280151,0.003870944,0.003970587,0.023574398,0.003829729,0.003536111,0.004152755,0.002563374,0.003822153,0.005529689,0.003048256,0.006639149,0.002816463,0.003035415,40.1,-0.3,40.3,7.348587531,5.411646052,5.950642553,6.453624999,5.739792912,7.159291905,5.493061443,5.799092654,6.100318952,5.587248658,-0.040824903,0.003073924,0.008361478,0.010331125,0.001590412,-0.000587435,0.001799602,-0.003358709,0.003712622,0.014090713,0.008952162,-0.000432261,0.001224059,4.00E-05,0.071257675,0.075892647,-0.213808712,0.071775886,0.71,0.17,0.21,0.16,0.13,-0.07,-0.1,0.1,0.12,0.05,-0.38,-0.27,-0.05,-0.07,-0.12,0.45,1.21,0.001568555,0.000615736,0.000874727,-0.004249037,0.002735897,0.002743402,-0.003053437,-1.00E-05,-0.077787829,-8.50E-06,-3.24E-05,-0.00292826,-0.003430376,-7.04E-06,-0.002478316,-0.003383945,-8.45E-06,-7.63E-06,-8.35E-06,-0.000168767,-0.000744931,0.001117501,-0.000863482,-4.42E-05,-0.010505566,-0.003552225,-0.001342736,0.004455041,0.003820785,-0.013371076
0.005233592,0.006131824,0.006849735,0.006983668,0.006385265,0.011153499,0.00855551,0.009286883,0.005339081,0.012593923,0.002435572,0.014918469,0.015102363,0.01715693,0.019596372,0.012557147,0.012831643,0.033116723,0.7142,11,-0.009834345,0.007344878,0.007199968,0,-0.5,0.087301493,-0.138886158,0.005076153,0.059659836,-0.09129142,0,0.001420035,0.002159148,0.000167602,-0.003239585,0.003248812,0.002519346,0.004399354,0.001057898,-0.002041666,0.002788703,0.002208096,0.003120127,0.00227053,40.5,0.6,40.9,7.249925537,5.361292166,5.85220248,6.357842267,5.598421959,7.167809184,5.384495063,5.910796644,6.075346031,5.616771098,-0.018829354,-0.006325606,0.008891325,0,0.001562268,0.001278007,0.003013499,7.51E-05,-0.009512039,-0.01094901,-0.008672933,-0.000343869,-0.00120807,-0.000342492,0.022735298,0.024599159,-0.055996618,0.021955979,0.35,0.37,0.28,0.34,0.43,0.35,0.23,0.06,0.06,0.07,-0.45,-0.28,0.03,-0.07,-0.24,0.16,0.92,-0.003000856,-3.64E-05,-0.005259874,-0.002038548,-0.005494519,-0.005509656,0,-0.009488695,0.005632983,-8.45E-06,-3.20E-05,0.00292826,-1.15E-05,-0.002649008,0,-1.12E-05,-0.00290276,-7.59E-06,-8.31E-06,0.000567873,0.000382605,0.000863985,0.00040917,-4.36E-05,0.007735228,0.003478093,0.001322219,0.001237379,0.000553682,0.011763718
0.004624678,0.004844418,0.008543977,0.007046204,0.016244911,0.00366768,0.003376432,0.003795521,0.006131409,0.009684345,0.004727401,-0.002263681,0.004030656,0.002545575,0.003244077,0.002101649,0.003452375,-0.000705085,-0.1963,-3,-0.082851685,0.003456422,0.000984969,0.2,-0.3,0.113305894,0.091030137,0.025001302,-0.063766618,0.174941449,-0.02751065,0.003732751,0.000404322,0.000837591,-0.007996489,0.002086881,0.001167542,0.003533822,0.005360412,0.005058714,0.004090624,0.003051548,0.001556421,0.006864249,40.5,-0.1,40.9,7.247792582,5.393627546,5.869296913,6.293419279,5.666426688,7.170119543,5.521460918,5.758901774,6.139884552,5.59471138,0.013177458,-0.000960724,0.005310334,-0.010331125,-5.55E-05,0.000886653,0.001087756,0.004058467,0.016713139,0.021365621,0.004478614,0.002172337,-0.000992415,-0.000334695,0.02651766,0.024920533,-0.06632857,0.021554099,-0.04,0.07,-0.14,-0.19,-0.16,-0.19,-0.15,0.01,0.04,0.18,-0.55,-0.43,-0.09,-0.22,-0.35,0.21,1,-0.004959569,-0.001158383,-0.001927186,-0.000927988,0.00273598,0.002743486,0.003044142,-4.03E-05,0.064177808,0.002877603,-0.001899095,0.00584797,-1.14E-05,0.005277057,0.002472189,0.003305641,0.008658063,0.002728432,0.002852975,-0.000484272,-0.000339049,-0.001855848,0.000474259,-0.006578971,-0.010336009,-0.003514771,0.000868161,0.007064389,0.007906686,-0.011202524
